image_link,transformation,ground_truth,human_label,IQA
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_27580.JPEG.gaussian_noise_814.png,gaussian_noise,not car,not car,0.08034055032931055
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_42058.JPEG.contrast_479.png,contrast,car,car,0.6482659466069328
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02123394_6865.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02701002_7259.JPEG.RGB_531.png,RGB,car,car,0.987055120751791
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n07714571_13725.JPEG.Color_jitter_295.png,Color_jitter,not car,not car,0.35225506735784373
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03938244_8113.JPEG.contrast_788.png,contrast,not car,not car,0.853297365946559
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03095699_19447.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02701002_10956.JPEG.jpeg_compression_133.png,jpeg_compression,car,car,0.9644193712619586
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04037443_2839.JPEG.RGB_46.png,RGB,car,car,0.48050767653489634
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03777568_14469.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03095699_4275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03594945_17094.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n15075141_12224.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_21973.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_8412.JPEG.frost_165.png,frost,car,car,0.33558548700450963
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_27580.JPEG.gaussian_noise_814.png,gaussian_noise,not car,not car,0.08034055032931055
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_42058.JPEG.contrast_479.png,contrast,car,car,0.6482659466069328
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02123394_6865.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02701002_7259.JPEG.RGB_531.png,RGB,car,car,0.987055120751791
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n07714571_13725.JPEG.Color_jitter_295.png,Color_jitter,not car,not car,0.35225506735784373
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03938244_8113.JPEG.contrast_788.png,contrast,not car,not car,0.853297365946559
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03095699_19447.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02701002_10956.JPEG.jpeg_compression_133.png,jpeg_compression,car,car,0.9644193712619586
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04037443_2839.JPEG.RGB_46.png,RGB,car,car,0.48050767653489634
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03777568_14469.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03095699_4275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03594945_17094.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n15075141_12224.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_21973.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_8412.JPEG.frost_165.png,frost,car,car,0.33558548700450963
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_27580.JPEG.gaussian_noise_814.png,gaussian_noise,not car,not car,0.08034055032931055
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_42058.JPEG.contrast_479.png,contrast,car,car,0.6482659466069328
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02123394_6865.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02701002_7259.JPEG.RGB_531.png,RGB,car,car,0.987055120751791
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n07714571_13725.JPEG.Color_jitter_295.png,Color_jitter,not car,not car,0.35225506735784373
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03938244_8113.JPEG.contrast_788.png,contrast,not car,not car,0.853297365946559
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03095699_19447.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02701002_10956.JPEG.jpeg_compression_133.png,jpeg_compression,car,car,0.9644193712619586
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04037443_2839.JPEG.RGB_46.png,RGB,car,car,0.48050767653489634
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03777568_14469.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03095699_4275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03594945_17094.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n15075141_12224.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_21973.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_8412.JPEG.frost_165.png,frost,car,car,0.33558548700450963
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_27580.JPEG.gaussian_noise_814.png,gaussian_noise,not car,not car,0.08034055032931055
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_42058.JPEG.contrast_479.png,contrast,car,car,0.6482659466069328
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02123394_6865.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02701002_7259.JPEG.RGB_531.png,RGB,car,car,0.987055120751791
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n07714571_13725.JPEG.Color_jitter_295.png,Color_jitter,not car,not car,0.35225506735784373
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03938244_8113.JPEG.contrast_788.png,contrast,not car,not car,0.853297365946559
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03095699_19447.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02701002_10956.JPEG.jpeg_compression_133.png,jpeg_compression,car,car,0.9644193712619586
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04037443_2839.JPEG.RGB_46.png,RGB,car,car,0.48050767653489634
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03777568_14469.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03095699_4275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03594945_17094.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n15075141_12224.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_21973.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_8412.JPEG.frost_165.png,frost,car,car,0.33558548700450963
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_27580.JPEG.gaussian_noise_814.png,gaussian_noise,not car,not car,0.08034055032931055
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_42058.JPEG.contrast_479.png,contrast,car,car,0.6482659466069328
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02123394_6865.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02701002_7259.JPEG.RGB_531.png,RGB,car,not car,0.987055120751791
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n07714571_13725.JPEG.Color_jitter_295.png,Color_jitter,not car,not car,0.35225506735784373
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03938244_8113.JPEG.contrast_788.png,contrast,not car,not car,0.853297365946559
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03095699_19447.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02701002_10956.JPEG.jpeg_compression_133.png,jpeg_compression,car,car,0.9644193712619586
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_32155.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02879718_23554.JPEG.frost_535.png,frost,not car,not car,0.07142074756213673
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_6821.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n15075141_52126.JPEG.Color_jitter_105.png,Color_jitter,not car,not car,0.005210164627734226
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_4434.JPEG.contrast_365.png,contrast,car,car,0.5470377823173465
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_1179.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_34650.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_4098.JPEG.RGB_314.png,RGB,not car,not car,0.6493316414068319
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03770679_30983.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_30755.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n15075141_21706.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5356.JPEG.contrast_871.png,contrast,car,car,0.9177913534174406
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_3905.JPEG.contrast_110.png,contrast,car,car,0.22997853084405434
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02125311_32146.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03594945_12636.JPEG.RGB_530.png,RGB,car,car,0.4405340043598825
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_14636.JPEG.RGB_137.png,RGB,car,car,0.7672923432339956
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_3953.JPEG.gaussian_noise_756.png,gaussian_noise,not car,not car,0.12780609468532217
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02125311_51994.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_32155.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02879718_23554.JPEG.frost_535.png,frost,not car,not car,0.07142074756213673
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_6821.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n15075141_52126.JPEG.Color_jitter_105.png,Color_jitter,not car,not car,0.005210164627734226
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_4434.JPEG.contrast_365.png,contrast,car,car,0.5470377823173465
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_1179.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_34650.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_4098.JPEG.RGB_314.png,RGB,not car,not car,0.6493316414068319
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03770679_30983.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_30755.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n15075141_21706.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5356.JPEG.contrast_871.png,contrast,car,car,0.9177913534174406
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_3905.JPEG.contrast_110.png,contrast,car,car,0.22997853084405434
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02125311_32146.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03594945_12636.JPEG.RGB_530.png,RGB,car,car,0.4405340043598825
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_14636.JPEG.RGB_137.png,RGB,car,car,0.7672923432339956
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_3953.JPEG.gaussian_noise_756.png,gaussian_noise,not car,not car,0.12780609468532217
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02125311_51994.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_32155.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02879718_23554.JPEG.frost_535.png,frost,not car,not car,0.07142074756213673
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_6821.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n15075141_52126.JPEG.Color_jitter_105.png,Color_jitter,not car,not car,0.005210164627734226
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_4434.JPEG.contrast_365.png,contrast,car,car,0.5470377823173465
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_1179.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_34650.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_4098.JPEG.RGB_314.png,RGB,not car,not car,0.6493316414068319
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03770679_30983.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_30755.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n15075141_21706.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5356.JPEG.contrast_871.png,contrast,car,car,0.9177913534174406
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_3905.JPEG.contrast_110.png,contrast,car,car,0.22997853084405434
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02125311_32146.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03594945_12636.JPEG.RGB_530.png,RGB,car,car,0.4405340043598825
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_14636.JPEG.RGB_137.png,RGB,car,car,0.7672923432339956
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_3953.JPEG.gaussian_noise_756.png,gaussian_noise,not car,not car,0.12780609468532217
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02125311_51994.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_32155.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02879718_23554.JPEG.frost_535.png,frost,not car,not car,0.07142074756213673
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_6821.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n15075141_52126.JPEG.Color_jitter_105.png,Color_jitter,not car,not car,0.005210164627734226
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_4434.JPEG.contrast_365.png,contrast,car,car,0.5470377823173465
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_1179.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_34650.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_4098.JPEG.RGB_314.png,RGB,not car,not car,0.6493316414068319
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03770679_30983.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_30755.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n15075141_21706.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5356.JPEG.contrast_871.png,contrast,car,car,0.9177913534174406
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_3905.JPEG.contrast_110.png,contrast,car,car,0.22997853084405434
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02125311_32146.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03594945_12636.JPEG.RGB_530.png,RGB,car,car,0.4405340043598825
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_14636.JPEG.RGB_137.png,RGB,car,car,0.7672923432339956
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_3953.JPEG.gaussian_noise_756.png,gaussian_noise,not car,not car,0.12780609468532217
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02125311_51994.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_32155.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02879718_23554.JPEG.frost_535.png,frost,not car,not car,0.07142074756213673
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_6821.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n15075141_52126.JPEG.Color_jitter_105.png,Color_jitter,not car,not car,0.005210164627734226
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_4434.JPEG.contrast_365.png,contrast,car,car,0.5470377823173465
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_1179.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_34650.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_4098.JPEG.RGB_314.png,RGB,not car,not car,0.6493316414068319
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03770679_30983.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_30755.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n15075141_21706.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5356.JPEG.contrast_871.png,contrast,car,car,0.9177913534174406
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02930766_3905.JPEG.contrast_110.png,contrast,car,car,0.22997853084405434
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02125311_32146.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03594945_12636.JPEG.RGB_530.png,RGB,car,car,0.4405340043598825
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_14636.JPEG.RGB_137.png,RGB,car,car,0.7672923432339956
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_3953.JPEG.gaussian_noise_756.png,gaussian_noise,not car,not car,0.12780609468532217
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02125311_51994.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03100240_19010.JPEG.frost_507.png,frost,car,not car,0.08716119057292489
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03100240_2601.JPEG.RGB_889.png,RGB,car,car,0.5181177975038939
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03095699_24452.JPEG.jpeg_compression_984.png,jpeg_compression,not car,not car,0.6193704039448282
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03938244_30218.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_14382.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_15977.JPEG.jpeg_compression_424.png,jpeg_compression,not car,not car,0.6298598918755677
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52476.JPEG.gaussian_noise_403.png,gaussian_noise,car,car,0.20378217715245162
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03777568_12318.JPEG.contrast_592.png,contrast,car,car,0.7700329778314322
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02009912_11954.JPEG.Color_jitter_844.png,Color_jitter,not car,not car,0.14592222534294833
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_890.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02125311_15625.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n02879718_34056.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03770679_6667.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_13855.JPEG.contrast_941.png,contrast,car,car,0.9665298629598578
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_23592.JPEG.jpeg_compression_164.png,jpeg_compression,car,car,0.7346403246340449
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_9883.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03100240_3373.JPEG.Color_jitter_829.png,Color_jitter,car,car,0.7408117675924587
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_16324.JPEG.gaussian_noise_24.png,gaussian_noise,not car,not car,0.9320884345470923
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03100240_19010.JPEG.frost_507.png,frost,car,not car,0.08716119057292489
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03100240_2601.JPEG.RGB_889.png,RGB,car,car,0.5181177975038939
